source_addresses,recipient_address,amount_phmn,note
juno1q57gkx7gxmljqek5dtf5pmwy84e4wh0kxpns8w,cosmos1q57gkx7gxmljqek5dtf5pmwy84e4wh0ksnstqj,0.014507,
juno19q8mf468t55ytcwucjaz7rzyr7hx82gcr3qmkj,cosmos19q8mf468t55ytcwucjaz7rzyr7hx82gc4rrq3w,0.014502,
juno1tr33c302lvzeuwm05kxdkfszv06mp0d6wxvfgm,cosmos1tr33c302lvzeuwm05kxdkfszv06mp0d6c50j08,0.014488,
juno1juu0rzae8m7p0r086qmzs237nv36n33v0urepa,cosmos1juu0rzae8m7p0r086qmzs237nv36n33vewqzxp,0.014487,
juno1q8q4a9c93jpzr720tvhrsrc3am2sxawpwwrjy5,cosmos1q8q4a9c93jpzr720tvhrsrc3am2sxawpcuqfrg,0.014481,
juno1df8uexzw0lzcl33f5aapdf0fduvac995f6ajd7,cosmos1df8uexzw0lzcl33f5aapdf0fduvac995lg7f2z,0.014480,
juno1valz74v9n4avw2t7pnpucxx2qwlr0uhz6z9ahz,cosmos1valz74v9n4avw2t7pnpucxx2qwlr0uhzvsxxs7,0.014475,
juno15k42d5r7wt2ue44x36dh7ry002m6vs2glndyet,cosmos15k42d5r7wt2ue44x36dh7ry002m6vs2gfpwl7h,0.014468,
juno1hwx8qsgs66mf3stcs7z808gjlfrf08935z298k,cosmos1hwx8qsgs66mf3stcs7z808gjlfrf0893zsf7q2,0.014468,
juno1suxtarl2jz06m7j0ghq8lcm0j4vekyy7yg8lgm,cosmos1suxtarl2jz06m7j0ghq8lcm0j4vekyy7j6yy08,0.014462,
juno1vmdqnm094myghpldpsml2etz7kzs5dztltxdmt,cosmos1vmdqnm094myghpldpsml2etz7kzs5dztfe9kuh,0.014455,
juno1xgf4xt4z2tey9ancutywunryrjl08uv5m5f7c6,cosmos1xgf4xt4z2tey9ancutywunryrjl08uv5dx29lx,0.014450,
juno1u6jrdcjrrpvuggh69wpvtdr3hck8ga3jt4fzpu,cosmos1u6jrdcjrrpvuggh69wpvtdr3hck8ga3ja82exq,0.014446,
juno1aa9qnq7680hyjurcuumsc2lvxuztm32mxwxruw,cosmos1aa9qnq7680hyjurcuumsc2lvxuztm32msu9cmj,0.014435,
juno1mrykd5zr6n3y0gtntymmghnmxtntu0xxhkxq6n,cosmos1mrykd5zr6n3y0gtntymmghnmxtntu0xxpy9ma0,0.014429,
juno1ht2azuxgpcskxkl3x48p3jnwqezauw2vnztkff,cosmos1ht2azuxgpcskxkl3x48p3jnwqezauw2v9sgdw4,0.014417,
juno1mlcyjdqzwly4xcgmzgmmcfug6e7ztvy325pwsv,cosmos1mlcyjdqzwly4xcgmzgmmcfug6e7ztvy3uxz4hs,0.014399,
juno14l883sh4nsyx30m6ek6xwz6hfts5qy8y0ucwdl,cosmos14l883sh4nsyx30m6ek6xwz6hfts5qy8yewm42r,0.014390,
juno1mgej3a80m58y3g5j64sv6dvgfmp9vegm46583y,cosmos1mgej3a80m58y3g5j64sv6dvgfmp9vegmrghukc,0.014377,
juno1ga0ehf9tm9uj765k3ljdatqx003plnvrc5ae58,cosmos1ga0ehf9tm9uj765k3ljdatqx003plnvrwx7znm,0.014375,
juno1hvjylnwyhcz0vu0pdyzt462e9x4lr7tw696lqp,cosmos1hvjylnwyhcz0vu0pdyzt462e9x4lr7twvhey8a,0.014358,
juno14k6ul9e5r5assv2xrmrr7pw9j56xgckfj8x55n,cosmos14k6ul9e5r5assv2xrmrr7pw9j56xgckfy490n0,0.014357,
juno1yrrl02c8vqf9y0f4da5twsm4grjc58883gtjdh,cosmos1yrrl02c8vqf9y0f4da5twsm4grjc588886gf2t,0.014352,
juno1kl75req49t5nmt7zx5k7aamkua5d6zrrc07dfk,cosmos1kl75req49t5nmt7zx5k7aamkua5d6zrrwaakw2,0.014333,
juno1rlv9jdyaurqj8hy77d8wslwfxxlesgmlwsp60g,cosmos1rlv9jdyaurqj8hy77d8wslwfxxlesgmlczzpg5,0.014325,
juno15y7z56zegngd0rcngg3fjhafs94w7d8jmzdtsz,cosmos15y7z56zegngd0rcngg3fjhafs94w7d8jdswsh7,0.014321,
juno1r3jxxp43ujyckd252zr8ssqx4kjzat3gmyflc9,cosmos1r3jxxp43ujyckd252zr8ssqx4kjzat3gdk2yle,0.014289,
juno155zfrlf42ug5kka2lc85f8207j836n044txvfv,cosmos155zfrlf42ug5kka2lc85f8207j836n04re9hws,0.014288,
juno1kx4vyl8ktqs57a7rzm6nahmu2l7px84g7q5ztf,cosmos1kx4vyl8ktqs57a7rzm6nahmu2l7px84ggjhev4,0.014283,
juno1vxu3zurh2eujdzjygn0c3232ml7xc9wada3hkx,cosmos1vxu3zurh2eujdzjygn0c3232ml7xc9wam0jv36,0.014244,
juno1zt6pe8jz46288rkm7r3cwf93xunw2zdkcz9lm7,cosmos1zt6pe8jz46288rkm7r3cwf93xunw2zdkwsxyuz,0.014229,
juno1u3nl9mgapfnjyth20w57n5xkj5xv2ta75gghmz,cosmos1u3nl9mgapfnjyth20w57n5xkj5xv2ta7z6tvu7,0.014226,
juno1ynj0u9pp3kyvnevfq277wrtquyzswlmjjygasy,cosmos1ynj0u9pp3kyvnevfq277wrtquyzswlmjyktxhc,0.014223,
juno1ga47fxe604sujrwvr5ec7dph9psy9dlq5j720c,cosmos1ga47fxe604sujrwvr5ec7dph9psy9dlqzqa3gy,0.014218,
juno1hzjyl80s0r6w8pfsrk3j58gwaau7lznefr7qst,cosmos1hzjyl80s0r6w8pfsrk3j58gwaau7lznel3amhh,0.014201,
juno18urfzsj9xtd8753w3gp480aslunup32hamtwtm,cosmos18urfzsj9xtd8753w3gp480aslunup32htfg4v8,0.014182,
juno1gmn5msuf2kwewakk9shexnntt02krztuhgv0pq,cosmos1gmn5msuf2kwewakk9shexnntt02krztup605xu,0.014177,
juno1qy5q28akqpgm2rrx8u9cw3d5q3xcjmj55hu9sv,cosmos1qy5q28akqpgm2rrx8u9cw3d5q3xcjmj5z9l7hs,0.014170,
juno1ldy73d9h4mlvf05geglnspvmcc0rhpajvrs3ym,cosmos1ldy73d9h4mlvf05geglnspvmcc0rhpaj63n2r8,0.014169,
juno16fjwr3xa3aptgsttqglzlh5qmt8akvrpknrt7g,cosmos16fjwr3xa3aptgsttqglzlh5qmt8akvrpqpqse5,0.014157,
juno1psrseyh8kn0k32w9uj9kz0vwe8rtet85y3pr7m,cosmos1psrseyh8kn0k32w9uj9kz0vwe8rtet85jrzce8,0.014152,
juno19ssvzev7dle2w5gp4g78vu28lvf88kctpujq4r,cosmos19ssvzev7dle2w5gp4g78vu28lvf88kcthw3mjl,0.014137,
juno16mk9v3rgqvpgr4hsw7xvcssu3rne565zk3w9gt,cosmos16mk9v3rgqvpgr4hsw7xvcssu3rne565zqrd70h,0.014129,
juno1gcckhyd5ktt3y8g5m4rrcnwssdul8cau8vqn3n,cosmos1gcckhyd5ktt3y8g5m4rrcnwssdul8cau37rgk0,0.014120,
juno1q2nc3f9pv0xsdrts56uu6lsrjxjhkhhtty4dxf,cosmos1q2nc3f9pv0xsdrts56uu6lsrjxjhkhhtakkkp4,0.014118,
juno1zke46fxjrwwvqre8h6kr45fkqg7s2fn0a69hdf,cosmos1zke46fxjrwwvqre8h6kr45fkqg7s2fn0tgxv24,0.014103,
juno1hzst904dtkg03h4znlkt7ggk5r39e6g9vqd3e4,cosmos1hzst904dtkg03h4znlkt7ggk5r39e6g96jw27f,0.014098,
juno1fyg88sdt5qa8gkqg2azy9wzvx2rm97yf3x40r9,cosmos1fyg88sdt5qa8gkqg2azy9wzvx2rm97yf85k5ye,0.014089,
juno1aylsqc9en9udhw2uzcqzcwwxn82w0rnj7la7vl,cosmos1aylsqc9en9udhw2uzcqzcwwxn82w0rnjgd79tr,0.014086,
juno1lljpyvl3mvzpmwkh80kgu7khg8j8mkkxtsh074,cosmos1lljpyvl3mvzpmwkh80kgu7khg8j8mkkxaz55ef,0.014080,
juno16flqjgwde29surqkjqrqnw4qanwy0kann8vfex,cosmos16flqjgwde29surqkjqrqnw4qanwy0kan940j76,0.014062,
juno1tyeg3r6m3fm34q9pytx6qecd2eua0nhe8uc0xf; osmo1tyeg3r6m3fm34q9pytx6qecd2eua0nhee4gyh8,cosmos1tyeg3r6m3fm34q9pytx6qecd2eua0nhe3wm5p4,0.014052,Multiple source addresses normalize to the same Cosmos account bytes; their balances are combined into one recipient allocation.
juno1fq9yfde2guss52hmleju36v7dztqg56k4twsjc,cosmos1fq9yfde2guss52hmleju36v7dztqg56kredt4y,0.014051,
juno12ja7ds4d2qq8cka9ap476e7va7l5r28d594rhd,cosmos12ja7ds4d2qq8cka9ap476e7va7l5r28dzhkcs3,0.014040,
juno1htlcpzppxhnalgvyljvyd9f67zemwmctxnznl7,cosmos1htlcpzppxhnalgvyljvyd9f67zemwmctsppgcz,0.014040,
juno12mt55lfsyhkdjnel47n8f4pvdd39cr5nvwmnzt,cosmos12mt55lfsyhkdjnel47n8f4pvdd39cr5n6ucg9h,0.014029,
juno16dytezmej2dwmv2auze7c4vz8pudetrz64004t,cosmos16dytezmej2dwmv2auze7c4vz8pudetrzv8v5jh,0.014028,
juno1mpmsk6h78z3wqfnhpussrrvmm5n2qx3jgll7we,cosmos1mpmsk6h78z3wqfnhpussrrvmm5n2qx3j7du9f9,0.014004,
juno1m8r4awhpdx3lffptp49rnfemrvgsxgeryy9vu0,cosmos1m8r4awhpdx3lffptp49rnfemrvgsxgerjkxhmn,0.013998,
juno18rssgnmysvpaxe3358slvnt7xduuwuymappu8a,cosmos18rssgnmysvpaxe3358slvnt7xduuwuymtnz8qp,0.013995,
juno1hh3dhmdm0jz88ythzlvtl6j0sayf7tfm55kw9d,cosmos1hh3dhmdm0jz88ythzlvtl6j0sayf7tfmzx44z3,0.013973,
juno1k6g6zazkujg08fskjkfxmlelk8c7g8ytkvusg4,cosmos1k6g6zazkujg08fskjkfxmlelk8c7g8ytq7lt0f,0.013969,
juno1n9j75glffj8ck5hemwvwmjnj07th4mt04dgrd4,cosmos1n9j75glffj8ck5hemwvwmjnj07th4mt0rltc2f,0.013957,
juno1d9s6006na6r3kkseevd9wlu8ged5vlcmcm5q8h,cosmos1d9s6006na6r3kkseevd9wlu8ged5vlcmwfhmqt,0.013956,
juno1evcnvuvljzc46uaemucxnmlfs4f3q0frnwpcrv,cosmos1evcnvuvljzc46uaemucxnmlfs4f3q0fr9uzrys,0.013953,
juno18sca49x5xlawm05jqeacs7x3l4jm06mwzpuyaw,cosmos18sca49x5xlawm05jqeacs7x3l4jm06mw5nll6j,0.013947,
juno1s2v32xxggfs3ddhse7x59gqn6ypsjenygwff4c,cosmos1s2v32xxggfs3ddhse7x59gqn6ypsjeny7u2jjy,0.013938,
juno15rrdymdy47svcll3jknx5ex3p7yhv4tnn8yewk,cosmos15rrdymdy47svcll3jknx5ex3p7yhv4tn948zf2,0.013924,
juno10xywalq5wn48ezfrercdkwz9fdxt2qalpzfnzq,cosmos10xywalq5wn48ezfrercdkwz9fdxt2qalhs2g9u,0.013920,
juno17zej8u8q869ujhe6083szud68qtv04c8v7laz4,cosmos17zej8u8q869ujhe6083szud68qtv04c86vux9f,0.013909,
juno1tz78zev3l3z27rrgk7ugj2wee09hhvxex6ztc0,cosmos1tz78zev3l3z27rrgk7ugj2wee09hhvxesgpsln,0.013893,
juno15fxdjge44pn0yvu6sgut5aktn8er43yxn0rwkp,cosmos15fxdjge44pn0yvu6sgut5aktn8er43yx9aq43a,0.013874,
juno17kv08y8ld2xvg0xrwaxsg6fgsymwp0m8tx8aa6,cosmos17kv08y8ld2xvg0xrwaxsg6fgsymwp0m8a5yx6x,0.013862,
osmo1c3j4wczg69tg7zm6d0qfjeajrl36f7mtn76yjq,cosmos1c3j4wczg69tg7zm6d0qfjeajrl36f7mtm9f5yj,0.013857,
juno1rnht2un7dhe9x0450tkd9uezs3ts43sl4pp8ph,cosmos1rnht2un7dhe9x0450tkd9uezs3ts43slrnzuxt,0.013856,
juno10qwu4akv2adplthf9yv52fnu425ae7e2l6tcla,cosmos10qwu4akv2adplthf9yv52fnu425ae7e2fggrcp,0.013851,
juno1v624w75xkkp8ac8hpmkqlw0nla6vm7s7efcwr6,cosmos1v624w75xkkp8ac8hpmkqlw0nla6vm7s70mm4yx,0.013851,
juno1lq659ds9ehtgv3yxkpjfj50uzk0czpkdjse353,cosmos1lq659ds9ehtgv3yxkpjfj50uzk0czpkdyz62nd,0.013845,
juno1hrnnwtwr2g54zexdza27m9ve3h82476agctnth,cosmos1hrnnwtwr2g54zexdza27m9ve3h82476a72ggvt,0.013834,
juno18nsqc3kzdmdt9l5ypwj4d785p2kvd6fm5luehd,cosmos18nsqc3kzdmdt9l5ypwj4d785p2kvd6fmzdlzs3,0.013825,
juno1uxn45jk7qt5lmzlcy2u6yqpgfe7z69cskwl4jj,cosmos1uxn45jk7qt5lmzlcy2u6yqpgfe7z69csquuw4w,0.013815,
juno1sdjst4cq4spwe9khemxdj3jnfjegdrc8t2vtt5,cosmos1sdjst4cq4spwe9khemxdj3jnfjegdrc8ac0svg,0.013812,
juno1hnm72qejp3cy8dtgf0f7mqs3whanu44w3msr0d,cosmos1hnm72qejp3cy8dtgf0f7mqs3whanu44w8fncg3,0.013800,
juno1rehmcur27rgg3cgjt8xjhqe0xyln8p97nwwrf3,cosmos1rehmcur27rgg3cgjt8xjhqe0xyln8p979udcwd,0.013791,
juno1mhyckdr2n8klmp5360qgaj7aeql0sf6js3af5q,cosmos1mhyckdr2n8klmp5360qgaj7aeql0sf6jxr7jnu,0.013789,
juno1adl7usw7z2dnysyn7wvrghu0u0q6gr7jlmchvq,cosmos1adl7usw7z2dnysyn7wvrghu0u0q6gr7jffmvtu,0.013786,
juno1a6sjrwve6m9vzv0cxftf2pnrlxjgz265q6e5dh,cosmos1a6sjrwve6m9vzv0cxftf2pnrlxjgz265kg602t,0.013784,
juno19et08a4uew6zt7j7ju28d2he22c8eps4msqtlr,cosmos19et08a4uew6zt7j7ju28d2he22c8eps4dzrscl,0.013783,
juno13hkkudmaa46r3nnk2pupr63c2x4zxnepyl9ulv,cosmos13hkkudmaa46r3nnk2pupr63c2x4zxnepjdx8cs,0.013776,
juno1ycmjuyjvgwls4aej0v2lwgqmv5cfzdmj0l3gxk,cosmos1ycmjuyjvgwls4aej0v2lwgqmv5cfzdmjedjnp2,0.013764,
juno13gm8azja6u7y67t8v793y0gukn5l75tzkff540,cosmos13gm8azja6u7y67t8v793y0gukn5l75tzqm20jn,0.013753,
juno1ngms94pfxec8qvpc84pn0kecwz9x3xjy30fpmj,cosmos1ngms94pfxec8qvpc84pn0kecwz9x3xjy8a26uw,0.013747,
juno1pxnmvwh2eg2gkzatdfnxdl37wjzzr4xy5mplxu,cosmos1pxnmvwh2eg2gkzatdfnxdl37wjzzr4xyzfzypq,0.013738,
juno1ysa0ztlmvwve7tqfrsz4qwmdpdef5tcehpvvjz,cosmos1ysa0ztlmvwve7tqfrsz4qwmdpdef5tcepn0h47,0.013733,
juno1a9xz2ke9nt695ls7pn73l4djlfcph8c8sx4nj4,cosmos1a9xz2ke9nt695ls7pn73l4djlfcph8c8x5kg4f,0.013724,
juno1ugt8y755xcv6yf9tgrx35872f8tetta3rl7d6g,cosmos1ugt8y755xcv6yf9tgrx35872f8tetta34daka5,0.013723,
juno1dzrfeyrhha82qw0lj96c9jzn5maj0e893y6ea6,cosmos1dzrfeyrhha82qw0lj96c9jzn5maj0e898kez6x,0.013711,
juno1zl4frd2sszd4u8qzwwdlztn893u4k7x5v9qtu3,cosmos1zl4frd2sszd4u8qzwwdlztn893u4k7x56hrsmd,0.013690,
juno1puz2258dc3zanahvkp2cks0r4geswyvx5t9v77,cosmos1puz2258dc3zanahvkp2cks0r4geswyvxzexhez,0.013688,
juno1m24rzya03whkf7urst0kaxwvqr79ap7dycjjdg,cosmos1m24rzya03whkf7urst0kaxwvqr79ap7dj23f25,0.013624,
juno1gvj57wnuapc8rlyqpfjedv08h7g0pz54y74sth,cosmos1gvj57wnuapc8rlyqpfjedv08h7g0pz54jvktvt,0.013603,
juno13vzrgd8x6ceznsnqy342d2qnekvaxfh72fzvmd,cosmos13vzrgd8x6ceznsnqy342d2qnekvaxfh7umphu3,0.013599,
juno1n9pkezfhv2d4ueqp724ds8jeay2e40j8a3rezx,cosmos1n9pkezfhv2d4ueqp724ds8jeay2e40j8trqz96,0.013592,
juno1fu703v2teyll8ghy6m70vls2gea4ylxvudtcgu,cosmos1fu703v2teyll8ghy6m70vls2gea4ylxv2lgr0q,0.013585,
juno1mf53j9lq39ktag99ecje0dhk7f9q77hmqp4v8v,cosmos1mf53j9lq39ktag99ecje0dhk7f9q77hmknkhqs,0.013578,
juno106tepy2xlkdxtpqu3hfhdls2qp4f6qv2pqft9k,cosmos106tepy2xlkdxtpqu3hfhdls2qp4f6qv2hj2sz2,0.013575,
juno1s3vtxcag5etg95xtnnevqy5cmeagcf28unmwrd,cosmos1s3vtxcag5etg95xtnnevqy5cmeagcf282pc4y3,0.013567,
juno1vn6swf9vfhk7vpuwd7xjyj3nut4ur340qcnn8p,cosmos1vn6swf9vfhk7vpuwd7xjyj3nut4ur340k2sgqa,0.013566,
juno1807ejwpzd7yeqevdrp32yx5tyjcq35xg0w0a7c,cosmos1807ejwpzd7yeqevdrp32yx5tyjcq35xgeuvxey,0.013560,
juno1ss8usyf75vznsuc5hlmvelq3dlpw5jxfdxc2aj,cosmos1ss8usyf75vznsuc5hlmvelq3dlpw5jxfm5m36w,0.013559,
juno1g7n7sjzfmau3e7e4culwjqumh92mgxt5dl08dh,cosmos1g7n7sjzfmau3e7e4culwjqumh92mgxt5mdvu2t,0.013543,
juno1nyz5dmsqlwm39w92ljlry9zjv8rgd2d7szffkg,cosmos1nyz5dmsqlwm39w92ljlry9zjv8rgd2d7xs2j35,0.013543,
juno1vq0jl2r4fauqr4mdgcmn72wwupefzs0v2fg38q,cosmos1vq0jl2r4fauqr4mdgcmn72wwupefzs0vumt2qu,0.013543,
juno1jvu7hrt6qzqje3mp9mztm76tv8d46wem3fgja3,cosmos1jvu7hrt6qzqje3mp9mztm76tv8d46wem8mtf6d,0.013540,
juno17jgu80wp2cy70xl652zunh57y2wvvkftzuptj3,cosmos17jgu80wp2cy70xl652zunh57y2wvvkft5wzs4d,0.013533,
juno19kejwfz3q93s4hglqjnjuru5jf6avve0jp74rm,cosmos19kejwfz3q93s4hglqjnjuru5jf6avve0ynawy8,0.013532,
juno199k0n8ftv8ynrypvw0y0e4tkk07awfdz2sl7kd,cosmos199k0n8ftv8ynrypvw0y0e4tkk07awfdzuzu933,0.013527,
juno1f9xlhpgajuwlyukwugrm4678zj9cladqrlyrvm,cosmos1f9xlhpgajuwlyukwugrm4678zj9cladq4d8ct8,0.013517,
juno1cpw7vutjsjh0z9newc372udqpg5276lj5su9a6,cosmos1cpw7vutjsjh0z9newc372udqpg5276ljzzl76x,0.013510,
juno1408258qhse3cgmhz6ed3a2eyfhjp703ppm6g5t,cosmos1408258qhse3cgmhz6ed3a2eyfhjp703phfennh,0.013504,
juno177u6ls2tp87wy60h2v0zqtddmx6xsdpwqjyun3,cosmos177u6ls2tp87wy60h2v0zqtddmx6xsdpwkq885d,0.013503,
juno1ushuxwaq6kayt7magfhvhgxcd0xarf7alzkhdf,cosmos1ushuxwaq6kayt7magfhvhgxcd0xarf7afs4v24,0.013503,
juno1ak8s7k5483zat2eeqhjvq0485lf0dyza69tqju,cosmos1ak8s7k5483zat2eeqhjvq0485lf0dyzavhgm4q,0.013497,
juno1ps6wsaj7gsfgdwxmxrc22l5amu2wpe3djgmh2l,cosmos1ps6wsaj7gsfgdwxmxrc22l5amu2wpe3dy6cvdr,0.013477,
juno10txn8xjec6q6rd2ldykehgytm42eap47sgd6x5,cosmos10txn8xjec6q6rd2ldykehgytm42eap47x6wppg,0.013475,
juno1zyfgmmctnhllyhydmtry8epagdk4328ay7kpej,cosmos1zyfgmmctnhllyhydmtry8epagdk4328ajv467w,0.013475,
juno1mckaflrkp3ud7wmeufr5xd79eynjxf8xtvfkla,cosmos1mckaflrkp3ud7wmeufr5xd79eynjxf8xa72dcp,0.013472,
juno1dgjlmfmvclv5zlw8fw8peu3ety8fg7647vjdd5,cosmos1dgjlmfmvclv5zlw8fw8peu3ety8fg764g73k2g,0.013470,
juno18kga7z64v4r9ff6pr4eggzv2yn4xnqzy8qlp7e,cosmos18kga7z64v4r9ff6pr4eggzv2yn4xnqzy3ju6e9,0.013469,
juno1qccaj3t073h0skef07sgd3f5xhc2juywn5ju6c,cosmos1qccaj3t073h0skef07sgd3f5xhc2juyw9x38ay,0.013467,
juno1v6x90c3ywlqj8p90wrk9gnfu857y63we0yswdq,cosmos1v6x90c3ywlqj8p90wrk9gnfu857y63weekn42u,0.013467,
juno1pawkylpsdlf75hd6607aqd3w6qn0hvsvss43hq,cosmos1pawkylpsdlf75hd6607aqd3w6qn0hvsvxzk2su,0.013465,
juno1ra5ezdf5qvadn6g8zrc93ztr6lqca5f4tt0twf,cosmos1ra5ezdf5qvadn6g8zrc93ztr6lqca5f4aevsf4,0.013464,
juno1l0tq4nxqrnvmemd724867d8ujdu6yqs9uhn8e9,cosmos1l0tq4nxqrnvmemd724867d8ujdu6yqs929su7e,0.013463,
juno1veq49xslw29szlh0y9cq9mcrusss3v3mcl7rxu,cosmos1veq49xslw29szlh0y9cq9mcrusss3v3mwdacpq,0.013463,
juno1rcc4uwhegmtd4avdglyrt3fvy0d8zww45pyyu3,cosmos1rcc4uwhegmtd4avdglyrt3fvy0d8zww4zn8lmd,0.013461,
juno10cfq2d50mn5ue7j7mx9p2f0f0ks8en8a3scakz,cosmos10cfq2d50mn5ue7j7mx9p2f0f0ks8en8a8zmx37,0.013460,
juno1dce5fs9u963dxlpguk78a3c03etsvrd35zmmu6,cosmos1dce5fs9u963dxlpguk78a3c03etsvrd3zscqmx,0.013460,
juno1d5q8g4s5jmpj4vjzqzhd0e7p8qtzwfy8h4ajep,cosmos1d5q8g4s5jmpj4vjzqzhd0e7p8qtzwfy8p87f7a,0.013454,
juno1x64wl9gme8aty95j9uhcfczt78pmje58uvxm5u,cosmos1x64wl9gme8aty95j9uhcfczt78pmje58279qnq,0.013453,
juno1k7vqlfaehq7yyuw6dn0paavx2nqc3k52zvekya,cosmos1k7vqlfaehq7yyuw6dn0paavx2nqc3k52576drp,0.013451,
juno1ug3488tj6lz2ll3h8szud0s7tfvc42zzmpkkm5,cosmos1ug3488tj6lz2ll3h8szud0s7tfvc42zzdn4dug,0.013450,
juno1u7d52hg38l3fyyv5dyxewzk5jvepgnrmflvcu2,cosmos1u7d52hg38l3fyyv5dyxewzk5jvepgnrmld0rmk,0.013439,
juno1em5wd4lvhq8pm7ks0ll0qstkns5rxj9nm7fwct,cosmos1em5wd4lvhq8pm7ks0ll0qstkns5rxj9ndv24lh,0.013426,
juno1680q3zq7g0drza2vzw4hm6q5whq6azmthdm0w9,cosmos1680q3zq7g0drza2vzw4hm6q5whq6azmtplc5fe,0.013414,
juno1p5czj939lv4pdcrycy0xvz8va5zrlrevj05n9g,cosmos1p5czj939lv4pdcrycy0xvz8va5zrlrevyahgz5,0.013412,
juno1ezhh5qulalw9h8qylehsp42a86xhsqt20n0h7f,cosmos1ezhh5qulalw9h8qylehsp42a86xhsqt2epvve4,0.013407,
juno1shgh4nxjpja5rxusplrq60e87h2rjy5k99hu3h,cosmos1shgh4nxjpja5rxusplrq60e87h2rjy5knh58kt,0.013400,
juno1eexl3m9jw6cnxghgst2c902k6txvqzw8wfkf67,cosmos1eexl3m9jw6cnxghgst2c902k6txvqzw8cm4jaz,0.013393,
juno18psk7hy7fagytlaxtqhtt09742yfrz63zwyxgc,cosmos18psk7hy7fagytlaxtqhtt09742yfrz635u8a0y,0.013392,
juno127rz0r82jq92vz5nal73tddm7705y6hfgqywzh,cosmos127rz0r82jq92vz5nal73tddm7705y6hf7j849t,0.013390,
juno12z4cnfcz8z60jjs5r0trykxgjftlqmc8ll2u39,cosmos12z4cnfcz8z60jjs5r0trykxgjftlqmc8fdf8ke,0.013389,
juno1l6w4a9jvgqn6hapjt4kt7eg99jjvc2y40sz6hn,cosmos1l6w4a9jvgqn6hapjt4kt7eg99jjvc2y4ezpps0,0.013385,
juno1flhs29gr32y3xywvxuzqxymu5pgvyyatddqld7,cosmos1flhs29gr32y3xywvxuzqxymu5pgvyyatmlry2z,0.013384,
juno1myja6q58jwy0ac2rg7t9sa3675k6998u05c5ye,cosmos1myja6q58jwy0ac2rg7t9sa3675k6998uexm0r9,0.013384,
juno1k3xce0z6vmuzqu357r66007z2xv9mafjlvgn8j,cosmos1k3xce0z6vmuzqu357r66007z2xv9mafjf7tgqw,0.013382,
juno1ewp0y9evs34dnujsvv3q3rfqw69pzwsmtxfrly,cosmos1ewp0y9evs34dnujsvv3q3rfqw69pzwsma52ccc,0.013380,
juno1ttcphjgx8kqn833rtw8d6jjjavkhrqeu0s8x4p,cosmos1ttcphjgx8kqn833rtw8d6jjjavkhrqeuezyaja,0.013357,
juno16kehcn6r6swc4nuqdckafm9370uf7p43sx03vr,cosmos16kehcn6r6swc4nuqdckafm9370uf7p43x5v2tl,0.013352,
juno1hnhsk9karnrcgsraduv5c46mmz8f7zt6ptjhyu,cosmos1hnhsk9karnrcgsraduv5c46mmz8f7zt6he3vrq,0.013349,
juno1k4720tswrxgqqngxyyg3ejteghpg4z9l5e5w5f,cosmos1k4720tswrxgqqngxyyg3ejteghpg4z9lzth4n4,0.013334,
juno132g47sfz5zzyzfn5quru555gx75ys6xuua3tns,cosmos132g47sfz5zzyzfn5quru555gx75ys6xu20js5v,0.013328,
juno1fx97z4re9z3hwaa0gkpzsk5cx4c4tkjlyxu8rg,cosmos1fx97z4re9z3hwaa0gkpzsk5cx4c4tkjlj5luy5,0.013317,
juno1pqv208a3svj57uyn4zpezjky2cmxukymx0ckwg,cosmos1pqv208a3svj57uyn4zpezjky2cmxukymsamdf5,0.013315,
juno14230h9aznrm6y4f2xrw8s2aeu053ltfdluuzg6,cosmos14230h9aznrm6y4f2xrw8s2aeu053ltfdfwle0x,0.013312,
juno1fe3rf3srwl89gqd7pmyxtlm6fl8lkw6ues0kjf,cosmos1fe3rf3srwl89gqd7pmyxtlm6fl8lkw6u0zvd44,0.013295,
juno1g7zh2dny350249xfhmqxqy8zx5l0d5g2vg25k3,cosmos1g7zh2dny350249xfhmqxqy8zx5l0d5g266f03d,0.013294,
juno1w76g7nshxnwhw8ac2epsy0rmhtz393tyfcgaa9,cosmos1w76g7nshxnwhw8ac2epsy0rmhtz393tyl2tx6e,0.013294,
juno19leyn03afswk92382pnlh6amnz5dhy4nfa4an4,cosmos19leyn03afswk92382pnlh6amnz5dhy4nl0kx5f,0.013292,
juno136msn9608fvx02ynyhyeq9t2r2p5hcuhkmuq4m,cosmos136msn9608fvx02ynyhyeq9t2r2p5hcuhqflmj8,0.013289,
juno1hcpw6u9ca8llskuqyw3km3mj2dvf8jztrnw394,cosmos1hcpw6u9ca8llskuqyw3km3mj2dvf8jzt4pd2zf,0.013284,
juno10kvxcjgxjk0ahkmr7yq3lt6ja5jkszdvuwl02f,cosmos10kvxcjgxjk0ahkmr7yq3lt6ja5jkszdv2uu5d4,0.013277,
juno1r5m3egmzcgj4zzyrfky22yqerdw6pewzgu5nh8,cosmos1r5m3egmzcgj4zzyrfky22yqerdw6pewz7whgsm,0.013269,
juno1huk3vuug6w9xdd9j80ecrft5uy7ftwtvk2p55w,cosmos1huk3vuug6w9xdd9j80ecrft5uy7ftwtvqcz0nj,0.013252,
juno132qmkmrptkrcqzjdwny40lspf53hw9vhjwlqf4,cosmos132qmkmrptkrcqzjdwny40lspf53hw9vhyuumwf,0.013250,
